name,star,comment,class,address,latitude,longitude,school_counts,drink_counts,train_counts,bus_counts,park_counts,night_market_counts,sports_facilities_counts,mrt_counts,movie_theater_counts,hospital_counts,district,neighborhood,縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數,行政區_x,平勳人流,行政區_y,刊登平均,成交平均
7吋Qi Inch 甜品屋/冰棒/芝麻糊 三峽本店,4.7,14,冰品飲料店,新北市三峽區中華路74-1號,24.9293109,121.3714508,5,57,0,89,11,0,2,0,0,2,三峽區,安溪里,新北市,三峽區,安溪里,2096.0,1219994.0,582.0,403.0,200.0,728.0,979.69,168.31,三峽區,2038.200813195466,三峽區,1071.0,1059.0
迷客夏Milksha 新北三峽北大店,3.6,321,冰品飲料店,新北市三峽區國際二街33號1樓,24.9432073,121.3726224,6,49,0,73,8,0,5,0,0,0,三峽區,龍恩里,新北市,三峽區,龍恩里,2339.0,2473636.0,1058.0,635.0,267.0,1351.0,1325.52,125.34,三峽區,2038.200813195466,三峽區,1071.0,1059.0
雙予綿綿冰（原峽客冰品),4.3,15,冰品飲料店,新北市三峽區中山路141號,24.9361434,121.365088,5,48,0,60,6,0,4,0,0,1,三峽區,鳶山里,新北市,三峽區,鳶山里,2896.0,1892242.0,653.0,415.0,202.0,804.0,816.73,125.0,三峽區,2038.200813195466,三峽區,1071.0,1059.0
芋見豆花,4.7,132,冰品飲料店,新北市三峽區文化路246號,24.9359211,121.367499,6,60,0,75,9,0,4,0,0,1,三峽區,鳶山里,新北市,三峽區,鳶山里,2896.0,1892242.0,653.0,415.0,202.0,804.0,816.73,125.0,三峽區,2038.200813195466,三峽區,1071.0,1059.0
呷冰站(台灣鮮果手工冰),4.4,216,冰品飲料店,新北市三峽區國際一街82號1 樓,24.9415729,121.3712196,6,61,0,83,9,0,6,0,0,1,三峽區,龍恩里,新北市,三峽區,龍恩里,2339.0,2473636.0,1058.0,635.0,267.0,1351.0,1325.52,125.34,三峽區,2038.200813195466,三峽區,1071.0,1059.0
Bella甜品專賣北大店,4.6,47,冰品飲料店,新北市三峽區國際一街27號,24.9424157,121.3737864,6,53,0,78,9,0,5,0,0,0,三峽區,龍恩里,新北市,三峽區,龍恩里,2339.0,2473636.0,1058.0,635.0,267.0,1351.0,1325.52,125.34,三峽區,2038.200813195466,三峽區,1071.0,1059.0
安安冰?室,4.9,40,冰品飲料店,新北市三峽區文化路193號,24.935601,121.3667312,5,56,0,70,9,0,4,0,0,1,三峽區,鳶山里,新北市,三峽區,鳶山里,2896.0,1892242.0,653.0,415.0,202.0,804.0,816.73,125.0,三峽區,2038.200813195466,三峽區,1071.0,1059.0
三峽老街冰店,4.4,91,冰品飲料店,新北市三峽區民權街10號,24.9346258,121.3702061,7,70,0,96,12,0,4,0,0,2,三峽區,永舘里,新北市,三峽區,永舘里,2113.0,1383722.0,655.0,432.0,206.0,812.0,864.02,131.94,三峽區,2038.200813195466,三峽區,1071.0,1059.0
ㄚ冰師古早香紅茶冰,3.7,25,飲品分銷商,新北市三峽區大勇路80號,24.9360841,121.3670906,6,60,0,72,9,0,4,0,0,1,三峽區,鳶山里,新北市,三峽區,鳶山里,2896.0,1892242.0,653.0,415.0,202.0,804.0,816.73,125.0,三峽區,2038.200813195466,三峽區,1071.0,1059.0
唐香蘭涼麵｜真果粉圓｜蔬食手捲,4.8,58,冰品飲料店,新北市三峽區大同路56號,24.9286129,121.376951,3,44,0,69,8,0,0,0,0,2,三峽區,介壽里,台北市,松山區,介壽里,1457.0,1989194.0,1365.0,762.0,279.0,1574.0,2176.72,159.44,三峽區,2038.200813195466,三峽區,1071.0,1059.0
唐香蘭涼麵｜真果粉圓｜蔬食手捲,4.8,58,冰品飲料店,新北市三峽區大同路56號,24.9286129,121.376951,3,44,0,69,8,0,0,0,0,2,三峽區,介壽里,新北市,三重區,介壽里,334.0,201753.0,604.0,385.0,173.0,676.0,738.9,122.32,三峽區,2038.200813195466,三峽區,1071.0,1059.0
唐香蘭涼麵｜真果粉圓｜蔬食手捲,4.8,58,冰品飲料店,新北市三峽區大同路56號,24.9286129,121.376951,3,44,0,69,8,0,0,0,0,2,三峽區,介壽里,新北市,板橋區,介壽里,880.0,646016.0,734.0,460.0,222.0,989.0,814.97,111.01,三峽區,2038.200813195466,三峽區,1071.0,1059.0
唐香蘭涼麵｜真果粉圓｜蔬食手捲,4.8,58,冰品飲料店,新北市三峽區大同路56號,24.9286129,121.376951,3,44,0,69,8,0,0,0,0,2,三峽區,介壽里,新北市,三峽區,介壽里,1717.0,866095.0,504.0,361.0,188.0,633.0,741.9,147.08,三峽區,2038.200813195466,三峽區,1071.0,1059.0
茗食茶,4.4,23,冰品飲料店,新北市三峽區大觀路313號,24.9475348,121.3730902,4,24,0,51,8,0,2,0,0,0,三峽區,龍學里,新北市,三峽區,龍學里,5241.0,5693877.0,1086.0,711.0,302.0,1440.0,1297.72,119.45,三峽區,2038.200813195466,三峽區,1071.0,1059.0
伊希詩ISIS冷飲,4.4,13,冰品飲料店,新北市三峽區大學路109-1號,24.9420845,121.3756495,5,50,0,84,9,0,3,0,0,0,三峽區,龍學里,新北市,三峽區,龍學里,5241.0,5693877.0,1086.0,711.0,302.0,1440.0,1297.72,119.45,三峽區,2038.200813195466,三峽區,1071.0,1059.0
古道阿彬杏仁茶,3.5,113,飲料,新北市三峽區民權街40號,24.9336735,121.369658,7,61,0,96,12,0,4,0,0,2,三峽區,三峽里,新北市,三峽區,三峽里,70.0,41129.0,588.0,426.0,273.0,759.0,558.71,95.09,三峽區,2038.200813195466,三峽區,1071.0,1059.0
魔法香腸 Magic Sausage,5.0,916,冰品飲料店,新北市三峽區民權街97號,24.9326914,121.3692766,7,59,0,98,12,0,4,0,0,2,三峽區,三峽里,新北市,三峽區,三峽里,70.0,41129.0,588.0,426.0,273.0,759.0,558.71,95.09,三峽區,2038.200813195466,三峽區,1071.0,1059.0
金聯春老房子,4.0,1,冰品飲料店,新北市三峽區民權街5 3號,24.9334179,121.369771,7,61,0,95,12,0,4,0,0,2,三峽區,三峽里,新北市,三峽區,三峽里,70.0,41129.0,588.0,426.0,273.0,759.0,558.71,95.09,三峽區,2038.200813195466,三峽區,1071.0,1059.0
YCHY拾味(三峽義大利麵、三峽咖啡廳、三峽午餐、三峽晚餐、三峽下午茶、三峽人氣餐廳、三峽平價美食）,4.5,736,冰品飲料店,新北市三峽區國際一街27-1號1樓,24.9424002,121.3737362,6,54,0,77,9,0,5,0,0,0,三峽區,龍恩里,新北市,三峽區,龍恩里,2339.0,2473636.0,1058.0,635.0,267.0,1351.0,1325.52,125.34,三峽區,2038.200813195466,三峽區,1071.0,1059.0
禾乃川國產豆製所,4.4,1,冰品飲料店,新北市民權街84巷12-1號*最後點餐時間17:30,24.9337739,121.3689688,6,61,0,90,12,0,4,0,0,2,三峽區,三峽里,新北市,三峽區,三峽里,70.0,41129.0,588.0,426.0,273.0,759.0,558.71,95.09,三峽區,2038.200813195466,三峽區,1071.0,1059.0
啡茶小棧,0.0,0,冰品飲料店,新北市三峽區白雞路153-1號白雞商圈,24.9049821,121.4008095,0,2,0,8,0,0,0,0,0,0,三峽區,嘉添里,新北市,三峽區,嘉添里,524.0,304771.0,582.0,336.0,178.0,665.0,984.23,169.22,三峽區,2038.200813195466,三峽區,1071.0,1059.0
蟾蜍山谷冷飲店,5.0,52,冰品飲料店,新北市三峽區,24.8564912,121.4357632,1,2,0,16,0,0,0,0,0,0,三峽區,有木里,新北市,三峽區,有木里,87.0,54117.0,622.0,407.0,171.0,722.0,789.65,126.95,三峽區,2038.200813195466,三峽區,1071.0,1059.0
嚐冰閣,0.0,0,冰品飲料店,新北市三峽區介壽路三段146號,24.9432035,121.4012029,0,1,0,24,3,0,0,0,0,0,三峽區,溪北里,新北市,板橋區,溪北里,1058.0,681915.0,645.0,422.0,222.0,793.0,745.46,115.66,三峽區,2038.200813195466,三峽區,1071.0,1059.0
嚐冰閣,0.0,0,冰品飲料店,新北市三峽區介壽路三段146號,24.9432035,121.4012029,0,1,0,24,3,0,0,0,0,0,三峽區,溪北里,新北市,三峽區,溪北里,541.0,286616.0,530.0,348.0,190.0,633.0,628.0,118.54,三峽區,2038.200813195466,三峽區,1071.0,1059.0
我家苦茶 草本養生茶舖,4.9,17,冰品飲料店,新北市三峽區白雞路1號153 之 號,24.9048573,121.4005201,0,2,0,9,0,0,0,0,0,0,三峽區,嘉添里,新北市,三峽區,嘉添里,524.0,304771.0,582.0,336.0,178.0,665.0,984.23,169.22,三峽區,2038.200813195466,三峽區,1071.0,1059.0
穩贏生技股份有限公司(北區營業處),0.0,0,飲品分銷商,新北市三峽區添福路151之7號,24.8989055,121.3753074,0,1,0,19,0,0,0,0,0,0,三峽區,添福里,新北市,三峽區,添福里,261.0,172106.0,659.0,408.0,200.0,683.0,965.16,146.37,三峽區,2038.200813195466,三峽區,1071.0,1059.0
隱茶於市,4.5,19,冰品飲料店,新北市鶯歌區國中街120號,24.9401638,121.3395606,3,6,0,24,5,0,1,0,0,0,鶯歌區,二橋里,新北市,鶯歌區,二橋里,2383.0,1348612.0,566.0,399.0,202.0,718.0,637.68,112.68,鶯歌區,1210.4688571620409,鶯歌區,832.0,822.0
三峽冰鎮-北大店,4.0,264,冰品飲料店,新北市三峽區大德路485號,24.947807,121.37419,5,25,0,51,8,0,2,0,0,0,三峽區,龍學里,新北市,三峽區,龍學里,5241.0,5693877.0,1086.0,711.0,302.0,1440.0,1297.72,119.45,三峽區,2038.200813195466,三峽區,1071.0,1059.0
CoCo都可 三峽大雅店,4.3,219,冰品飲料店,新北市樹林區大雅路280號,24.9472177,121.3798771,5,25,0,63,6,0,0,0,0,0,樹林區,南園里,新北市,樹林區,南園里,5079.0,5674644.0,1117.0,696.0,297.0,1419.0,1426.2,127.65,樹林區,4972.842329654701,樹林區,1190.0,1190.0
Tea's 原味（鶯歌南雅店）,3.2,56,冰品飲料店,新北市鶯歌區南雅路35號,24.954198,121.3490025,3,42,1,75,9,1,3,0,0,0,鶯歌區,南鶯里,新北市,鶯歌區,南鶯里,1630.0,1114030.0,683.0,428.0,214.0,798.0,1119.66,163.82,鶯歌區,1210.4688571620409,鶯歌區,832.0,822.0
易家紅茶冰,3.6,8,冰品飲料店,新北市三峽區中園街26號,24.9268903,121.3681208,4,38,0,69,10,0,1,0,0,0,三峽區,八張里,新北市,三峽區,八張里,1081.0,635259.0,588.0,394.0,198.0,742.0,746.94,127.11,三峽區,2038.200813195466,三峽區,1071.0,1059.0
火金姑茶,4.4,43,茶葉店,新北市三峽區安坑里11鄰 51-6號,24.9315231,121.463942,0,1,0,10,0,0,0,0,0,0,三峽區,安坑里,新北市,三峽區,安坑里,274.0,136507.0,498.0,346.0,188.0,627.0,476.47,95.64,三峽區,2038.200813195466,三峽區,1071.0,1059.0
涎露茗茶,0.0,0,茶葉店,新北市三峽區,24.9177366,121.4628214,0,1,0,2,0,0,0,0,0,0,三峽區,安坑里,新北市,三峽區,安坑里,274.0,136507.0,498.0,346.0,188.0,627.0,476.47,95.64,三峽區,2038.200813195466,三峽區,1071.0,1059.0
甘霖冰室,0.0,0,冰品飲料店,新北市三峽區成福路261號,24.9235991,121.427911,0,7,0,26,1,0,0,0,0,0,三峽區,成福里,台北市,南港區,成福里,2458.0,2278200.0,927.0,523.0,247.0,1121.0,1777.93,191.82,三峽區,2038.200813195466,三峽區,1071.0,1059.0
甘霖冰室,0.0,0,冰品飲料店,新北市三峽區成福路261號,24.9235991,121.427911,0,7,0,26,1,0,0,0,0,0,三峽區,成福里,新北市,三峽區,成福里,223.0,104744.0,470.0,312.0,172.0,583.0,618.28,131.63,三峽區,2038.200813195466,三峽區,1071.0,1059.0
三峽日盛製茶 七代傳承,4.5,39,茶葉店,新北市三峽區成福路308-1號,24.9234616,121.4289819,0,7,0,27,1,0,0,0,0,0,三峽區,成福里,台北市,南港區,成福里,2458.0,2278200.0,927.0,523.0,247.0,1121.0,1777.93,191.82,三峽區,2038.200813195466,三峽區,1071.0,1059.0
三峽日盛製茶 七代傳承,4.5,39,茶葉店,新北市三峽區成福路308-1號,24.9234616,121.4289819,0,7,0,27,1,0,0,0,0,0,三峽區,成福里,新北市,三峽區,成福里,223.0,104744.0,470.0,312.0,172.0,583.0,618.28,131.63,三峽區,2038.200813195466,三峽區,1071.0,1059.0
老家Black Tea (Old Place),4.7,46,無酒精飲料店,新北市三峽區中山路37號,24.9344206,121.3682438,6,56,0,88,11,0,4,0,0,1,三峽區,永舘里,新北市,三峽區,永舘里,2113.0,1383722.0,655.0,432.0,206.0,812.0,864.02,131.94,三峽區,2038.200813195466,三峽區,1071.0,1059.0
好了啦-三峽祖師廟店,3.0,4,果汁,新北市三峽區長福街2號正對面,24.933576,121.370231,7,62,0,98,13,0,4,0,0,2,三峽區,秀川里,新北市,三峽區,秀川里,160.0,101248.0,633.0,408.0,202.0,821.0,722.66,114.2,三峽區,2038.200813195466,三峽區,1071.0,1059.0
雲萃茶作,3.9,30,茶葉店,新北市三峽區民權街69號,24.9329941,121.369691,7,60,0,98,13,0,4,0,0,2,三峽區,三峽里,新北市,三峽區,三峽里,70.0,41129.0,588.0,426.0,273.0,759.0,558.71,95.09,三峽區,2038.200813195466,三峽區,1071.0,1059.0
有福製茶廠/新北製茶廠/新北茶葉/新北茶葉批發/新北茶農,4.6,43,茶葉店,新北市三峽區竹崙路87-1號,24.9188232,121.4324518,0,7,0,25,1,0,0,0,0,0,三峽區,竹崙里,新北市,三峽區,竹崙里,405.0,220888.0,545.0,343.0,163.0,563.0,897.43,164.54,三峽區,2038.200813195466,三峽區,1071.0,1059.0
山泉水 清茶館,3.0,1,無酒精飲料店,新北市三峽區清水街334號,24.9338546,121.3712325,7,65,0,98,13,0,4,0,0,2,三峽區,秀川里,新北市,三峽區,秀川里,160.0,101248.0,633.0,408.0,202.0,821.0,722.66,114.2,三峽區,2038.200813195466,三峽區,1071.0,1059.0
幸福搖搖-西門1號店,4.4,323,冰品飲料店,台北市萬華區成都路54號1樓,25.042642,121.5060244,8,143,0,75,15,1,4,3,6,1,萬華區,西門里,台北市,萬華區,西門里,1165.0,1029172.0,883.0,522.0,236.0,1108.0,1322.87,149.75,萬華區,4589.894304579775,萬華區,12582.0,12843.0
蟾蜍山谷烤肉區,4.0,561,冰品飲料店,新北市三峽區130之1號,24.8566359,121.4355647,1,2,0,16,0,0,0,0,0,0,三峽區,有木里,新北市,三峽區,有木里,87.0,54117.0,622.0,407.0,171.0,722.0,789.65,126.95,三峽區,2038.200813195466,三峽區,1071.0,1059.0
愛沐芋芋頭芋圓仙草凍專賣店-三峽特色冰店|必吃芋圓|人氣飲料|熱門飲料|推薦手搖|仙草凍推薦,3.9,29,無酒精飲料店,新北市三峽區和平街103號,24.938113,121.370173,6,68,0,84,11,0,6,0,0,1,三峽區,永舘里,新北市,三峽區,永舘里,2113.0,1383722.0,655.0,432.0,206.0,812.0,864.02,131.94,三峽區,2038.200813195466,三峽區,1071.0,1059.0
茶裡不然-大坪林店,4.6,64,冰品飲料店,新北市新店區北新路三段159號,24.9837749,121.5410231,6,74,0,69,11,1,7,2,2,2,新店區,復興里,新北市,蘆洲區,復興里,967.0,524341.0,542.0,377.0,199.0,687.0,599.58,110.58,新店區,14205.962126516062,新店區,1896.0,1898.0
茶裡不然-大坪林店,4.6,64,冰品飲料店,新北市新店區北新路三段159號,24.9837749,121.5410231,6,74,0,69,11,1,7,2,2,2,新店區,復興里,新北市,新店區,復興里,1063.0,805319.0,758.0,424.0,221.0,894.0,1841.61,243.09,新店區,14205.962126516062,新店區,1896.0,1898.0
茶裡不然-大坪林店,4.6,64,冰品飲料店,新北市新店區北新路三段159號,24.9837749,121.5410231,6,74,0,69,11,1,7,2,2,2,新店區,復興里,新北市,板橋區,復興里,188.0,93496.0,497.0,360.0,185.0,619.0,476.75,95.86,新店區,14205.962126516062,新店區,1896.0,1898.0
茶裡不然-大坪林店,4.6,64,冰品飲料店,新北市新店區北新路三段159號,24.9837749,121.5410231,6,74,0,69,11,1,7,2,2,2,新店區,復興里,新北市,中和區,復興里,1469.0,1024303.0,697.0,408.0,197.0,840.0,1255.2,180.01,新店區,14205.962126516062,新店區,1896.0,1898.0
茶裡不然-大坪林店,4.6,64,冰品飲料店,新北市新店區北新路三段159號,24.9837749,121.5410231,6,74,0,69,11,1,7,2,2,2,新店區,復興里,新北市,土城區,復興里,1387.0,903742.0,652.0,413.0,213.0,849.0,725.71,111.38,新店區,14205.962126516062,新店區,1896.0,1898.0
茶裡不然-大坪林店,4.6,64,冰品飲料店,新北市新店區北新路三段159號,24.9837749,121.5410231,6,74,0,69,11,1,7,2,2,2,新店區,復興里,新北市,汐止區,復興里,2694.0,2868535.0,1065.0,621.0,261.0,1333.0,1615.47,151.72,新店區,14205.962126516062,新店區,1896.0,1898.0
茶裡不然-大坪林店,4.6,64,冰品飲料店,新北市新店區北新路三段159號,24.9837749,121.5410231,6,74,0,69,11,1,7,2,2,2,新店區,復興里,新北市,永和區,復興里,811.0,690550.0,851.0,537.0,252.0,1025.0,1122.14,131.79,新店區,14205.962126516062,新店區,1896.0,1898.0
日日杯茶飲,4.9,168,冰品飲料店,新北市中和區景平路574號,24.9955362,121.5016896,3,83,0,101,11,0,5,2,0,3,中和區,新南里,新北市,中和區,新南里,2824.0,2668763.0,945.0,586.0,268.0,1207.0,1137.41,120.36,中和區,25298.72528078057,中和區,1425.0,1416.0
李記紅茶冰 文山木新店,4.2,30,冰品飲料店,台北市文山區木新路三段181號,24.981511,121.5603632,12,28,0,57,16,0,2,0,0,0,文山區,樟腳里,台北市,文山區,樟腳里,1812.0,2135744.0,1179.0,610.0,274.0,1294.0,1886.12,160.02,文山區,10339.294142673152,文山區,1695.0,1695.0
兔子茶飲,4.3,13,冰品飲料店,新北市中和區景平路73號,24.9916396,121.5182343,4,94,0,84,14,1,3,3,0,0,中和區,秀峰里,新北市,中和區,秀峰里,1680.0,1155680.0,688.0,425.0,205.0,871.0,1058.82,153.92,中和區,25298.72528078057,中和區,1425.0,1416.0
兔子茶飲,4.3,13,冰品飲料店,新北市中和區景平路73號,24.9916396,121.5182343,4,94,0,84,14,1,3,3,0,0,中和區,秀峰里,新北市,汐止區,秀峰里,1395.0,993735.0,712.0,422.0,208.0,872.0,962.83,135.16,中和區,25298.72528078057,中和區,1425.0,1416.0
蒔三SHI SAN TEA - 新北中和店,4.7,45,冰品飲料店,新北市中和區圓通路162之5號,24.9951589,121.4974281,3,77,0,100,12,0,11,2,0,2,中和區,力行里,台北市,中山區,力行里,2413.0,3757929.0,1557.0,651.0,280.0,1473.0,5432.08,348.8,中和區,25298.72528078057,中和區,1425.0,1416.0
蒔三SHI SAN TEA - 新北中和店,4.7,45,冰品飲料店,新北市中和區圓通路162之5號,24.9951589,121.4974281,3,77,0,100,12,0,11,2,0,2,中和區,力行里,新北市,中和區,力行里,2022.0,1711343.0,846.0,542.0,244.0,1107.0,995.11,117.57,中和區,25298.72528078057,中和區,1425.0,1416.0
吳家紅茶冰台北木新店,4.3,48,冰品飲料店,台北市文山區木新路三段306號,24.9809322,121.5573103,8,25,0,55,12,0,2,0,0,0,文山區,樟腳里,台北市,文山區,樟腳里,1812.0,2135744.0,1179.0,610.0,274.0,1294.0,1886.12,160.02,文山區,10339.294142673152,文山區,1695.0,1695.0
谷雨茶水舖,4.8,86,冰品飲料店,新北市中和區建一路103號,25.0015424,121.488223,2,78,0,89,11,0,13,2,0,1,中和區,碧河里,新北市,中和區,碧河里,1743.0,1705393.0,978.0,570.0,260.0,1205.0,1263.5,129.14,中和區,25298.72528078057,中和區,1425.0,1416.0
馬祖奶茶（文山木新店）,4.5,48,冰品飲料店,台北市文山區木新路三段33號,24.9824552,121.5645275,7,30,0,48,16,0,6,0,0,0,文山區,樟腳里,台北市,文山區,樟腳里,1812.0,2135744.0,1179.0,610.0,274.0,1294.0,1886.12,160.02,文山區,10339.294142673152,文山區,1695.0,1695.0
茶聚CHAGE文山木新店,4.3,58,冰品飲料店,台北市文山區木新路二段262號,24.9831829,121.5660561,5,33,0,50,14,0,5,0,0,0,文山區,順興里,台北市,文山區,順興里,2304.0,2061124.0,895.0,523.0,242.0,1105.0,1233.89,137.93,文山區,10339.294142673152,文山區,1695.0,1695.0
五桐號WooTea 新北南勢角店,4.0,319,冰品飲料店,新北市中和區興南路一段94號,24.9891449,121.509785,7,110,0,91,12,1,0,3,0,0,中和區,景福里,新北市,中和區,景福里,1923.0,1695495.0,882.0,537.0,243.0,1054.0,1211.34,137.39,中和區,25298.72528078057,中和區,1425.0,1416.0
COMEBUY_中和大勇店,3.6,184,冰品飲料店,新北市中和區大勇街27巷2號,24.9936789,121.5172163,4,111,0,92,18,1,4,3,0,0,中和區,秀明里,新北市,中和區,秀明里,1669.0,1302145.0,780.0,488.0,212.0,980.0,991.58,127.09,中和區,25298.72528078057,中和區,1425.0,1416.0
大苑子台北木新店,4.1,248,冰品飲料店,台北市文山區木新路三段141號,24.9817883,121.5616159,12,29,0,58,17,0,3,0,0,0,文山區,樟腳里,台北市,文山區,樟腳里,1812.0,2135744.0,1179.0,610.0,274.0,1294.0,1886.12,160.02,文山區,10339.294142673152,文山區,1695.0,1695.0
木昂手作-樹林鎮前店,4.9,37,冰品飲料店,新北市樹林區鎮前街146號,24.9903955,121.4245155,5,87,1,103,17,1,3,0,1,0,樹林區,樹北里,新北市,樹林區,樹北里,291.0,209574.0,720.0,466.0,228.0,878.0,906.58,125.88,樹林區,4972.842329654701,樹林區,1190.0,1190.0
予無憂飲品工作室 中和立人店,4.7,118,冰品飲料店,新北市中和區立人街21號,24.993971,121.521274,4,58,0,79,18,0,7,2,0,0,中和區,秀山里,台北市,北投區,秀山里,933.0,629482.0,675.0,442.0,202.0,827.0,806.81,119.58,中和區,25298.72528078057,中和區,1425.0,1416.0
予無憂飲品工作室 中和立人店,4.7,118,冰品飲料店,新北市中和區立人街21號,24.993971,121.521274,4,58,0,79,18,0,7,2,0,0,中和區,秀山里,新北市,中和區,秀山里,1373.0,996169.0,726.0,475.0,231.0,898.0,1004.26,138.42,中和區,25298.72528078057,中和區,1425.0,1416.0
予無憂飲品工作室 中和立人店,4.7,118,冰品飲料店,新北市中和區立人街21號,24.993971,121.521274,4,58,0,79,18,0,7,2,0,0,中和區,秀山里,新北市,汐止區,秀山里,1606.0,1423978.0,887.0,488.0,220.0,1032.0,1441.04,162.52,中和區,25298.72528078057,中和區,1425.0,1416.0
清心福全三峽中華店-珍珠奶茶手搖飲料專賣店,3.7,73,珍珠奶茶,新北市三峽區中華路21號1樓,24.9317207,121.3733697,7,59,0,97,13,0,2,0,0,2,三峽區,安溪里,新北市,三峽區,安溪里,2096.0,1219994.0,582.0,403.0,200.0,728.0,979.69,168.31,三峽區,2038.200813195466,三峽區,1071.0,1059.0
正統茗茶製茶廠,4.7,12,茶葉店,新北市三峽區竹崙路97號,24.916712,121.433076,0,6,0,21,1,0,0,0,0,0,三峽區,竹崙里,新北市,三峽區,竹崙里,405.0,220888.0,545.0,343.0,163.0,563.0,897.43,164.54,三峽區,2038.200813195466,三峽區,1071.0,1059.0
昱德茗茶,0.0,0,茶葉店,新北市三峽區竹崙路66號,24.9192167,121.4320743,0,7,0,25,1,0,0,0,0,0,三峽區,竹崙里,新北市,三峽區,竹崙里,405.0,220888.0,545.0,343.0,163.0,563.0,897.43,164.54,三峽區,2038.200813195466,三峽區,1071.0,1059.0
海山綠葉茶園,0.0,0,茶葉店,新北市三峽區,24.9256438,121.4267134,0,6,0,28,1,0,0,0,0,0,三峽區,成福里,台北市,南港區,成福里,2458.0,2278200.0,927.0,523.0,247.0,1121.0,1777.93,191.82,三峽區,2038.200813195466,三峽區,1071.0,1059.0
海山綠葉茶園,0.0,0,茶葉店,新北市三峽區,24.9256438,121.4267134,0,6,0,28,1,0,0,0,0,0,三峽區,成福里,新北市,三峽區,成福里,223.0,104744.0,470.0,312.0,172.0,583.0,618.28,131.63,三峽區,2038.200813195466,三峽區,1071.0,1059.0
金門仔飲料專賣店,4.4,118,冰品飲料店,新北市三重區大智街236號,25.0725835,121.4895396,6,76,0,91,21,0,2,2,0,0,三重區,培德里,新北市,三重區,培德里,1108.0,761654.0,687.0,438.0,211.0,807.0,991.33,144.21,三重區,22379.441956094463,三重區,1792.0,1792.0
